year,pref,muni,cause,area_takuchi_m2,area_nouchi_m2,area_m2,area_chika_m2,yukashita,yukaue_1_49,yukaue_50_99,yukaue_100,yukaue,hankai,zenkai
2011,兵庫県,高砂市,内水,1638211.0,0.0,1638211.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,高砂市,内水,1638211.0,0.0,1638211.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,高砂市,内水,1638211.0,0.0,1638211.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,高砂市,内水,121414.0,0.0,121414.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,高砂市,内水,405053.0,0.0,405053.0,0.0,21.0,19.0,0.0,0.0,19.0,0.0,0.0
2011,兵庫県,高砂市,内水,14594.0,0.0,14594.0,0.0,49.0,7.0,0.0,0.0,7.0,0.0,0.0
2011,兵庫県,高砂市,内水,4759.0,0.0,4759.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,高砂市,内水,405053.0,0.0,405053.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,高砂市,内水,405053.0,0.0,405053.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,高砂市,内水,405053.0,0.0,405053.0,0.0,38.0,5.0,0.0,0.0,5.0,0.0,0.0
2011,兵庫県,高砂市,内水,405053.0,0.0,405053.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0
2011,兵庫県,高砂市,内水,90363.0,0.0,90363.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,高砂市,内水,90363.0,0.0,90363.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,高砂市,内水,1638211.0,0.0,1638211.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,高砂市,内水,7508.0,0.0,7508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,高砂市,内水,121414.0,0.0,121414.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,高砂市,内水,1149882.0,1920.0,1151802.0,0.0,304.0,64.0,0.0,0.0,64.0,0.0,0.0
2011,兵庫県,小野市,内水,950.0,1500.0,2450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,950.0,1500.0,2450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,900.0,750.0,1650.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,900.0,750.0,1650.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,小野市,内水,760.0,1000.0,1760.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,950.0,1250.0,2200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,1400.0,0.0,1400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,720.0,3000.0,3720.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,950.0,2000.0,2950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,950.0,1250.0,2200.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,1400.0,0.0,1400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,4100.0,2900.0,7000.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,3000.0,0.0,3000.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,1200.0,11100.0,12300.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,2900.0,0.0,2900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1800.0,4500.0,6300.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1700.0,7400.0,9100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,600.0,1000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,1600.0,0.0,1600.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,500.0,0.0,500.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,2700.0,9200.0,11900.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,2000.0,2600.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1500.0,0.0,1500.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,2500.0,0.0,2500.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1400.0,0.0,1400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,1000.0,0.0,1000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,700.0,0.0,700.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1000.0,2000.0,3000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1000.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1200.0,1700.0,2900.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1500.0,0.0,1500.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,6200.0,0.0,6200.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,800.0,0.0,800.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,900.0,0.0,900.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1900.0,0.0,1900.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1400.0,0.0,1400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,2400.0,0.0,2400.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1400.0,0.0,1400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,900.0,0.0,900.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
2011,兵庫県,加西市,内水,3000.0,0.0,3000.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,2100.0,0.0,2100.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,兵庫県,加西市,内水,1300.0,3900.0,5200.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,兵庫県,加西市,内水,300.0,1000.0,1300.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,900.0,6100.0,7000.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
2011,兵庫県,加西市,内水,500.0,2000.0,2500.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,900.0,0.0,900.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,3000.0,0.0,3000.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,2200.0,8400.0,10600.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,4000.0,0.0,4000.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1500.0,0.0,1500.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,800.0,1700.0,2500.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2011,兵庫県,加西市,内水,700.0,1500.0,2200.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,600.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,1400.0,0.0,1400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,3500.0,0.0,3500.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,700.0,0.0,700.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1400.0,0.0,1400.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,900.0,0.0,900.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,1000.0,0.0,1000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1400.0,0.0,1400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,600.0,0.0,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,300.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,800.0,0.0,800.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1200.0,0.0,1200.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,400.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,1100.0,0.0,1100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,800.0,0.0,800.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,700.0,0.0,700.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,200.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,兵庫県,加西市,内水,500.0,0.0,500.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加西市,内水,1100.0,0.0,1100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,南あわじ市,内水,218.0,0.0,218.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,南あわじ市,内水,109.0,280333.0,280442.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加東市,内水,5700.0,0.0,5700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,加東市,内水,430.0,0.0,430.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,播磨町,内水,17271.0,0.0,17271.0,0.0,21.0,12.0,0.0,0.0,12.0,0.0,0.0
2011,兵庫県,播磨町,内水,120.0,0.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,播磨町,内水,960.0,0.0,960.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,播磨町,内水,813.0,0.0,813.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,400.0,0.0,400.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,1600.0,0.0,1600.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,400.0,0.0,400.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,1600.0,0.0,1600.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,400.0,0.0,400.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,1600.0,0.0,1600.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,福崎町,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,500.0,12000.0,12500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,小野市,内水,500.0,12000.0,12500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,兵庫県,豊岡市,内水,800.0,0.0,800.0,0.0,0.0,1.0,6.0,1.0,8.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,609400.0,609400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,210500.0,210500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,24839.0,0.0,24839.0,0.0,0.0,5.0,11.0,3.0,19.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,39800.0,39800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,427100.0,427100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,379300.0,379300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,200.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,131300.0,131300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,155000.0,155000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,223200.0,223200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,75000.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,400.0,0.0,400.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,306700.0,306700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,261100.0,261100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,551200.0,551200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,1215900.0,1215900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,200.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,169100.0,169100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,800.0,0.0,800.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0
2011,兵庫県,豊岡市,内水,0.0,64700.0,64700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,明石市,内水,50.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,明石市,内水,49.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,明石市,内水,45.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,姫路市,内水,192.0,0.0,192.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,姫路市,内水,192.0,0.0,192.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,姫路市,内水,480.0,0.0,480.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
2011,兵庫県,姫路市,内水,1344.0,0.0,1344.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,姫路市,内水,1536.0,0.0,1536.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0
2011,兵庫県,南あわじ市,内水,109.0,198333.0,198442.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,明石市,内水,55.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,豊岡市,内水,200.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,明石市,内水,305.0,0.0,305.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,姫路市,内水,480.0,0.0,480.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,姫路市,内水,192.0,0.0,192.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,姫路市,内水,1344.0,0.0,1344.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,姫路市,内水,768.0,0.0,768.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,姫路市,内水,576.0,0.0,576.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
2011,兵庫県,姫路市,内水,96.0,0.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,姫路市,内水,96.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,姫路市,内水,480.0,0.0,480.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,姫路市,内水,768.0,0.0,768.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,姫路市,内水,288.0,0.0,288.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,姫路市,内水,96.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,兵庫県,姫路市,内水,1920.0,0.0,1920.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
2011,兵庫県,姫路市,内水,288.0,0.0,288.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
2011,兵庫県,姫路市,内水,1152.0,0.0,1152.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0
2011,兵庫県,洲本市,内水,812.0,0.0,812.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,洲本市,内水,354.0,0.0,354.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,洲本市,内水,33.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,洲本市,内水,1624.0,0.0,1624.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,洲本市,内水,792.0,0.0,792.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,洲本市,内水,3414.0,0.0,3414.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,兵庫県,洲本市,内水,449.0,0.0,449.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
